question,answer
How many ale gallons was hogshead defined as in 1688?,In 1688 the ale hogshead was defined to be 51 ale gallons (235.7 l).
How many planets is Brian Roman responsible for discovering between 1988 and 1990 at the Minor Planet Centre?,"Brian Roman is credited by the Minor Planet Center with the discovery of 11 minor planets between 1988 and 1990, including 4954 Eric."
How did Tim McCarty do with the East Central Tigers in 2004?,"In the 2004 season, Tim McCarty played with East Central tigers and finished with 6-4 in the Lone Star Conference’s North Division."
What award did the actress Mercedes Ruehl win from the National Society of Film Critics?,Mercedes Ruehl won the National Society of Film Critics Award for Best Supporting Actress.
What happened to Ghassemlou in 1989?,Ghassemlou was the leader of the Democratic Party of Iranian Kurdistan until his assassination in 1989 by suspected agents of the Islamic Republic of Iran.
How did Oude Kwaremont and Paterberg do at the 2017 Tour of Flanders?,The second pairing of Oude Kwaremont and Paterberg represented the end game of the race with a 13.2 kilometre finish.
What was Lui the emperor of during the 930’s?,Empress Liu was an Empress of the China and Later Tang.
Which two states have the northern leopard frog as a state amphibian?,Northern leopard frog is the state amphibian of Minnesota and Vermont.
In which city and when was Old Gaupne Church built?,Old Gaupne Church is a church that was built in 1647 in Gaupne.
What was barne’s position as of the 2014 elections?,"As of the 2014 election, Maval's MP was Shrirang Barne of Shiv Sena."
What were the beginning and ending stages of the 1913 Giro d'Italia?,"The 1913 Giro d'Italia began on 6 May in Milan with a stage that stretched 341 km (212 mi) to Genoa, finishing back in Milan on 22 May after a 321.1 km (200 mi) stage and a total distance covered of 2,932 km (1,822 mi)."
"Who produced the albums It's America in 2009 and Take a Back Road, in 2011 for Rodney Atkins?","Hewitt has produced the albums: It's America in 2009 and Take a Back Road, in 2011 for Rodney Atkins."
"What was the one-word single Leon Bridges released in 2018, and what album was it off of?","In 2018, Bridges released ""Beyond"" from the album ""Good Thing""."
How many metres did Nikandros Stylianou jump in Serravalle 2017 and in Belgrade 2017?,Nikandros Stylianou jumped 5.55 metres (Serravalle 2017) and 5.61 metres (Belgrade 2017) in the pole vault event.
Who played Alice in the 1985 adaptation of Alice in Wonderland?,Natalie Gregory starred as Alice in the film Alice in Wonderland in 1985.
What awards did the La Vispera film receive in 1983?,"In 1983, La Víspera film received Ariel Awards for Best Actor (Ernesto Gómez Cruz), Best Original Screenplay and Best First Feature Film."
How many metres did pole vaulters have to clear to qualify?,All pole vaulters who cleared 3.66 metres are qualified.
In which 2016 movie was Show Lo cast for the role Octopus?,Lo was cast as Octopus in the 2016 movie The Mermaid.
What was Dave Miley's record as a manager between 2003 and 2005?,"In three seasons as the manager, Dave Miley compiled a 125–164 record."
What were the guest appearances in Berlin?,"Berlin lebt features guest appearances by Ufo361, Farid Bang, KC Rebell and AK Ausserkontrolle."
What role did Geraldine Chaplin receive a Golden Globe nomination for?,"Geraldine Chaplin played as Hannah Chaplin in ""Chaplin"" (1992), for which she received Golden Globe nomination."
"What team had the fastest first-round time, what was the time, and how much quicker was it than the second-place team?","Team Phoenix recorded the fastest completion time in the first round with 53.3 seconds, six seconds faster than Team Detroit."
How good was Griffey's season in terms of home runs and RBI?,Griffey led the American League with 56 home runs and 147 RBI.
What are the Academy Awards Helmet won as well as their recipients and nominees?,"Hamlet received four Academy Award nominations for the Academy Awards for Best Art Direction (Tim Harvey), Best Costume Design (Alexandra Byrne), Best Original Score (Patrick Doyle), and Best Writing (Adapted Screenplay) (Kenneth Branagh)."
"What weight loss percentage did Roger, Mark and Dan lose during ""The Biggest Loser (season 5)""?","Roger lost 2.48%, Mark lost 2.16% and Dan lost 0.50% of weight."
When was 20Ten released in France and Germany and by what publication?,"20Ten was released on July 22, 2010, with Rolling Stone in Germany, and Courrier International in France."
What position did Shelbi finish with at the 2016 Summer Olympics game-Women's discus throw?,Shelbi competed at the 2016 Summer Olympics - Women's discus throw and threw 53.33 m (174 ft 11​¹⁄₂ in) to place 29th.
When did season 5 of the Total Drama All-Stars and Pahkitew Island's premiere in the United States on the Carton Network?,"The Total Drama All-Stars and Pahkitew Island's season first premiered in the United States starting on September 10, 2013 on Cartoon Network with the first part, while the second part premiered in the United States on July 7, 2014."
this study is very more good,"The Colonia album was released on January 28, 2009 in Scandinavia by Universal, in the U.K. and Mainland Europe by label Reveal Records on February 2 and March 20 respectively, while in the United States the album was released through Nettwerk on 28 April 2009."
How did Frank Busemann perform in the decathlon at the 1996 Summer Olympics?,"At the 1996 Summer Olympics, Frank Busemann won the silver medal in the Decathlon with 8706 points."
How did Simon Ayeko perform in her events at the 2006 African University Games?,"Simon Ayeko was a double medalist at the African University Games in 2006, winning the 1500 m and taking a silver over 5000 m."
What was the original release date for Blurred Lines (album) in Germany and the US?,"Blurred Lines (album) was first released in Germany on July 12, 2013, and released in the United States on July 30, 2013, by Interscope Records."
What year did Minnie Driver appear in Good Will Hunting?,"In 1997, Minnie Driver appeared in Good Will Hunting for which she was nominated for an Academy Award for Best Supporting Actress and a Screen Actors Guild Award."
How did Deji Tobais perform at the 2013 European U23 Championships?,"Deji Tobais achieved two medals at the 2013 European U23 Championships, taking 100 m silver, set a European under-23 of 38.77 seconds."
Which Tanzania Music Awards was Mdee nominated for in 2014?,"In 2014, Mdee was nominated for Tanzania Music Awards for Female Artist of the Year and Female Performer of the Year."
When was the album BOYZ released and by who?,"M.I.A.'s second album Kala's single ""Boyz"" was released in 2007."
What role did Haney-Jardine play in Spider-Man in 2007 and what film was she starred in in 2005?,Haney-Jardine starred in the 2005 film Dark Water and as Penny Marko in Spider-Man 3 in 2007.
How many electoral votes did the Democratic and the Republican incumbents win in the 1996 presidential election?,"The Democratic incumbent won 379 votes, and the Republican tickets won 159 in the 1996 United States presidential election."
How many goals and league games did Roy Gater score and play during his five years at Crewe Alexandra?,"In five years, Gater scored five goals in 156 league games."
"What are the length and wingspan of the TriStar 500, and how does it compare to the TriStar 1?",The TriStar 500 has length of 164 feet and wingspan increased to 164 feet 4 inches (50.09 m) (early TriStar versions originally had the TriStar 1 wing with a span of 155 feet 4 inches (47.35 m)).
What teams did Bruce play for in the NHL starting with the 1979 season?,"Robert Bruce McClanahan played 224 games in the NHL for the Buffalo Sabres, the Hartford Whalers and the New York Rangers between 1980 and 1983."
How did Morten Moldskred perform in his first season in 2004?,"In 2004, Morten Moldskred had his finest season so far in his career, notching up 15 goals in 29 appearances in Adeccoligaen for Aalesund."
Who wrote Exo’s 2015 single “Love Me Right”?,Courtney Jenaé wrote Exo’s 2015 single “Love Me Right”.
"How many years did Joe Maloney play, and how many overall league and cup appearances did he make?","Joe Maloney had an 11-year career, making 289 league and cup appearances."
In which year did Angela Lee win a ONE Women's Atomweight Title in MMA?,"In May 2016, Angela Lee won a ONE Women's Atomweight Title in MMA."
What are the two event distances at the 2006 Winter Paralympics that James Millar of Australia participated in?,"Competitors race around a 7.5 km or 12.5 km, which are the two event distances for the men's Australia at the 2006 Winter Paralympics."
How did John R. Carter and Stephen M. Wyman each perform in the reelection?,Carter won reelection with 61.28% of votes against Wyman's 34.98%.
What song was chosen as a semi-finalist in the International Songwriting Competition of 2013?,"The song Dave Tough wrote titled ""Tell Ya That I Love Ya"" was chosen as a semi-finalist in the International Songwriting Competition of 2013."
Wat were the immediate predecessor and successor of the fourth generation iPhone 4?,"IPhone 4 is the fourth generation iPhone, succeeding the 3GS and preceding the 4S."
"What achievement/medals did Guillermo Martínez get in 2006, 2007 and 2011?",Guillermo Martínez won the gold medal at the 2006 Central American and Caribbean Games and the gold medal at the 2007 Pan American Games and in 2011 achieved 87.20 metres in Guadalajara.
"Who Dat Boy"" and ""911 / Mr. Lonely"" are tracks from which album?","""Who Dat Boy"" and ""911 / Mr. Lonely"" are the tracks from the album, Flower Boy."
Which years did Berman win the Boston Marathon?,Berman won the Boston Marathon from 1969 to 1971.
What was the winning score and the top three players in the 1947 Open Championship?,Daly finished in the lead with 143 (+7) ahead of Cotton and Sam King.
"What role did Sengar play in ""Service Wali Bah"" and in ""Kasam Tere Pyaar Ki?""","Kratika Sengar played as Payal in Zee TV's ""Service Wali Bah"" and as Tanu/Tanuja/Kritika in Colors TV's ""Kasam Tere Pyaar Ki""."
What team won the Western Athletic Conference Championships in 1974 and 1978?,New Mexico Lobo basketball team won Western Athletic Conference championships in 1974 and 1978 and compiled an overall record of 134–62.
How many percentage of votes and majority did Whiteford from SNP win with in the Banff and Buchan constituency?,Whiteford from SNP won in the Banff and Buchan constituency with over 60% of the vote and 31.4% majority.
