label,count,parent,id
this,1,when/has,when/has/this
replayed,1,which/channel,which/channel/replayed
jupp,1,when/did,when/did/jupp
construction,1,when/will,when/will/construction
oscars,1,how/many,how/many/oscars
occupied,1,which/people,which/people/occupied
sisters,1,how/many,how/many/sisters
preceded,1,who,who/preceded
gregor,1,who/preceded,who/preceded/gregor
is,1,which/attraction,which/attraction/is
engines,1,how/many,how/many/engines
billy,1,who/wrote,who/wrote/billy
currently,1,which/club,which/club/currently
actor,1,which/guest,which/guest/actor
technique,1,which,which/technique
did,1,which/technique,which/technique/did
besides,1,what/bay,what/bay/besides
juan,1,who/founded,who/founded/juan
attraction,1,which,which/attraction
in,1,how/large,how/large/in
first,1,which/pair,which/pair/first
kingdoms,1,which/two,which/two/kingdoms
of,1,what/district,what/district/of
constituency,1,is/the,is/the/constituency
club,1,what/football,what/football/club
located,1,which/station,which/station/located
competed,1,who/has,who/has/competed
first,1,which/company,which/company/first
airline,1,which,which/airline
geographic,1,what,what/geographic
feature,1,what/geographic,what/geographic/feature
person,1,what/famous,what/famous/person
broadcast,1,which,which/broadcast
medium,1,which/broadcast,which/broadcast/medium
won,1,when/he,when/he/won
parent,1,which,which/parent
of,1,which/parent,which/parent/of
this,1,who/wrote,who/wrote/this
constructed,1,which/company,which/company/constructed
had,1,which/airline,which/airline/had
corporation,1,what,what/corporation
did,1,what/corporation,what/corporation/did
screenwriter,1,who/was,who/was/screenwriter
this,1,who/directed,who/directed/this
mountains,1,what,what/mountains
are,1,what/mountains,what/mountains/are
post,1,which,which/post
secondary,1,which/post,which/post/secondary
pair,1,which,which/pair
they,1,who/said,who/said/they
7th,1,where/the,where/the/7th
planes,1,how/many,how/many/planes
does,1,what/services,what/services/does
canadian,1,is,is/canadian
elevation,1,is/the,is/the/elevation
serves,1,which/location,which/location/serves
does,1,what/sport,what/sport/does
primetime,1,how/many,how/many/primetime
witnessed,1,who,who/witnessed
has,1,which/provinces,which/provinces/has
internally,1,how/many,how/many/internally
historical,1,which,which/historical
places,1,which/historical,which/historical/places
representative,1,what/other,what/other/representative
called,1,who,who/called
the,1,who/called,who/called/the
naacp,1,how/many,how/many/naacp
made,1,which/county,which/county/made
ll,1,does,does/ll
cool,1,does/ll,does/ll/cool
belgian,1,which,which/belgian
team,1,which/belgian,which/belgian/team
racing,1,which,which/racing
team,1,which/racing,which/racing/team
same,1,which,which/same
tournament,1,which/same,which/same/tournament
jack,1,did,did/jack
eccles,1,did/jack,did/jack/eccles
event,1,what/other,what/other/event
no,1,which/match,which/match/no
won,1,what/athlete,what/athlete/won
join,1,did/garcia,did/garcia/join
nickname,1,does/the,does/the/nickname
garcia,1,did,did/garcia
comes,1,which/genealogy,which/genealogy/comes
years,1,which/three,which/three/years
had,1,which/games,which/games/had
labels,1,how/many,how/many/labels
open,1,are,are/open
to,1,are/open,are/open/to
jarrett,1,when/did,when/did/jarrett
had,1,which/album,which/album/had
cooper,1,how/many,how/many/cooper
ostankino,1,is/the,is/the/ostankino
changed,1,which/province,which/province/changed
bronze,1,did/the,did/the/bronze
drive,1,did/he,did/he/drive
arjun,1,is,is/arjun
or,1,is/arjun,is/arjun/or
belgians,1,how/many,how/many/belgians
previous,1,which/is,which/is/previous
job,1,did/the,did/the/job
footballer,1,which,which/footballer
is,1,which/footballer,which/footballer/is
china,1,what/is,what/is/china
series,1,which/super,which/super/series
china,1,who/is,who/is/china
italians,1,how/many,how/many/italians
discipline,1,what,what/discipline
has,1,what/discipline,what/discipline/has
total,1,is/his,is/his/total
box,1,is,is/box
3,1,is/box,is/box/3
initial,1,how/many,how/many/initial
an,1,what/is,what/is/an
was,1,which/contestant,which/contestant/was
pit,1,how/many,how/many/pit
swale,1,is,is/swale
s,1,is/swale,is/swale/s
bruno,1,who/wrote,who/wrote/bruno
medaled,1,who,who/medaled
in,1,who/medaled,who/medaled/in
milad,1,when/did,when/did/milad
episode,1,what/other,what/other/episode
governorate,1,how/many,how/many/governorate
cold,1,what/was,what/was/cold
pierre,1,is,is/pierre
karsmakers,1,is/pierre,is/pierre/karsmakers
have,1,which/associations,which/associations/have
premiers,1,how/many,how/many/premiers
was,1,which/work,which/work/was
ferries,1,how/many,how/many/ferries
would,1,which/district,which/district/would
years,1,are/the,are/the/years
at,1,who/played,who/played/at
has,1,what/size,what/size/has
cher,1,when/did,when/did/cher
sinnamon,1,what/is,what/is/sinnamon
you,1,where/do,where/do/you
had,1,which/number,which/number/had
root,1,which,which/root
f,1,which/root,which/root/f
skiers,1,how/many,how/many/skiers
each,1,where/did,where/did/each
was,1,when/she,when/she/was
zipcodes,1,how/many,how/many/zipcodes
his,1,who/achieved,who/achieved/his
song,1,is/the,is/the/song
not,1,does,does/not
have,1,does/not,does/not/have
qualifying,1,how/many,how/many/qualifying
cebolla,1,does,does/cebolla
1,1,does/cebolla,does/cebolla/1
she,1,when,when/she
german,1,how/many,how/many/german
used,1,which/country,which/country/used
is,1,what/athlete,what/athlete/is
size,1,in/what,in/what/size
had,1,which/reactor,which/reactor/had
lieutenant,1,which,which/lieutenant
was,1,which/lieutenant,which/lieutenant/was
oldest,1,how/many,how/many/oldest
mvp,1,who/won,who/won/mvp
player,1,which/china,which/china/player
popular,1,which,which/popular
gordon,1,which/popular,which/popular/gordon
previous,1,did/the,did/the/previous
pmol,1,how/many,how/many/pmol
selected,1,who,who/selected
the,1,who/selected,who/selected/the
mr,1,when/did,when/did/mr
languages,1,how/many,how/many/languages
china,1,which,which/china
milad,1,did,did/milad
had,1,which/tournaments,which/tournaments/had
came,1,which/driver,which/driver/came
at,1,is,is/at
least,1,is/at,is/at/least
received,1,which/nation,which/nation/received
number,1,which/route,which/route/number
rowing,1,how/many,how/many/rowing
managers,1,which,which/managers
could,1,which/team,which/team/could
massif,1,which,which/massif
has,1,which/massif,which/massif/has
senator,1,which,which/senator
has,1,which/senator,which/senator/has
greater,1,are,are/greater
than,1,are/greater,are/greater/than
state,1,which/us,which/us/state
last,1,what/was,what/was/last
hit,1,what/song,what/song/hit
name,1,which/managers,which/managers/name
jamaica,1,does,does/jamaica
have,1,does/jamaica,does/jamaica/have
before,1,who/came,who/came/before
imparja,1,how/many,how/many/imparja
health,1,how/many,how/many/health
it,1,what/country,what/country/it
tonnes,1,how/many,how/many/tonnes
lord,1,who/succeeded,who/succeeded/lord
brands,1,which/engine,which/engine/brands
jalali,1,did/milad,did/milad/jalali
gets,1,which/vehicle,which/vehicle/gets
engine,1,how/many,how/many/engine
comes,1,what/model,what/model/comes
website,1,what,what/website
is,1,what/website,what/website/is
brendan,1,did,did/brendan
jones,1,did/brendan,did/brendan/jones
tom,1,who/replaced,who/replaced/tom
peopl,1,how/many,how/many/peopl
hhs,1,did,did/hhs
didn,1,which/country,which/country/didn
witnessed,1,which/sectors,which/sectors/witnessed
elie,1,did,did/elie
wiesel,1,did/elie,did/elie/wiesel
designer,1,which,which/designer
won,1,which/designer,which/designer/won
now,1,which,which/now
chruches,1,how/many,how/many/chruches
has,1,what/company,what/company/has
type,1,which/surface,which/surface/type
more,1,who/spent,who/spent/more
before,1,what/comes,what/comes/before
came,1,which/model,which/model/came
television,1,who/watched,who/watched/television
america,1,which,which/america
has,1,which/america,which/america/has
devo,1,when/did,when/did/devo
is,1,which/now,which/now/is
held,1,which/building,which/building/held
in,1,what/country,what/country/in
name,1,how/many,how/many/name
team,1,what/other,what/other/team
where,1,which/songs,which/songs/where
won,1,what/show,what/show/won
scorers,1,how/many,how/many/scorers
or,1,which/team,which/team/or
jockey,1,how/many,how/many/jockey
americans,1,how/many,how/many/americans
8,1,when/will,when/will/8
do,1,which/trains,which/trains/do
account,1,did/hhs,did/hhs/account
after,1,who/reigned,who/reigned/after
comet,1,which,which/comet
has,1,which/comet,which/comet/has
american,1,which/central,which/central/american
set,1,which/athlete,which/athlete/set
got,1,which/nationality,which/nationality/got
number,1,does/route,does/route/number
only,1,who/had,who/had/only
number,1,is/their,is/their/number
produced,1,which/label,which/label/produced
has,1,which/mountain,which/mountain/has
report,1,who/did,who/did/report
number,1,is/ranked,is/ranked/number
s,1,which/person,which/person/s
one,1,who/released,who/released/one
101,1,does/route,does/route/101
salem,1,did,did/salem
al,1,did/salem,did/salem/al
another,1,who/tied,who/tied/another
podiumdoes,1,how/many,how/many/podiumdoes
placed,1,which/athlete,which/athlete/placed
names,1,which,which/names
are,1,which/names,which/names/are
has,1,which/reactor,which/reactor/has
agape,1,when/does,when/does/agape
more,1,where/there,where/there/more
choices,1,how/many,how/many/choices
ep,1,what/single,what/single/ep
is,1,which/award,which/award/is
distribution,1,which,which/distribution
had,1,which/distribution,which/distribution/had
worked,1,which/director,which/director/worked
maico,1,did/the,did/the/maico
uses,1,how/many,how/many/uses
joined,1,what/association,what/association/joined
just,1,who/won,who/won/just
friendly,1,how/many,how/many/friendly
watched,1,who,who/watched
unicode,1,does,does/unicode
use,1,does/unicode,does/unicode/use
is,1,what/surface,what/surface/is
ambassador,1,who/was,who/was/ambassador
participated,1,which/player,which/player/participated
association,1,what,what/association
katriova,1,is/anastasija,is/anastasija/katriova
cyclists,1,which/other,which/other/cyclists
came,1,which/player,which/player/came
reporting,1,which/agency,which/agency/reporting
account,1,did/dod,did/dod/account
ended,1,which/season,which/season/ended
was,1,which/genealogy,which/genealogy/was
goalscorers,1,how/many,how/many/goalscorers
losses,1,are/more,are/more/losses
song,1,what/other,what/other/song
volumes,1,how/many,how/many/volumes
had,1,which/nations,which/nations/had
their,1,who/has,who/has/their
hospitals,1,how/many,how/many/hospitals
carl,1,when/was,when/was/carl
greek,1,which,which/greek
letter,1,which/greek,which/greek/letter
have,1,what/schools,what/schools/have
steam,1,how/many,how/many/steam
in,1,who/graduated,who/graduated/in
he,1,who/was,who/was/he
graduated,1,who,who/graduated
came,1,which/country,which/country/came
meurtre,1,when/did,when/did/meurtre
less,1,who/made,who/made/less
finished,1,which/manager,which/manager/finished
best,1,is/their,is/their/best
anastasija,1,is,is/anastasija
stations,1,which/2,which/2/stations
by,1,how/long,how/long/by
10,1,did/the,did/the/10
test,1,what,what/test
took,1,what/test,what/test/took
the,1,how/much,how/much/the
sibiu,1,does,does/sibiu
have,1,does/sibiu,does/sibiu/have
unicode,1,what,what/unicode
was,1,which/language,which/language/was
throw,1,did/she,did/she/throw
at,1,who,who/at
least,1,who/at,who/at/least
nsf,1,did,did/nsf
comes,1,which/year,which/year/comes
next,1,is,is/next
after,1,is/next,is/next/after
7uv,1,when/did,when/did/7uv
is,1,what/play,what/play/is
offenders,1,which,which/offenders
had,1,which/offenders,which/offenders/had
transport,1,which,which/transport
has,1,which/transport,which/transport/has
nevland,1,when/did,when/did/nevland
legs,1,how/many,how/many/legs
continent,1,which,which/continent
has,1,which/continent,which/continent/has
charted,1,which/singles,which/singles/charted
after,1,how/long,how/long/after
came,1,which,which/came
first,1,which/came,which/came/first
examples,1,how/many,how/many/examples
and,1,what/democrat,what/democrat/and
account,1,did/nsf,did/nsf/account
came,1,which/yacht,which/yacht/came
had,1,which/stadium,which/stadium/had
do,1,which/nations,which/nations/do
iran,1,how/many,how/many/iran
s,1,which/manufacturer,which/manufacturer/s
was,1,what/ferry,what/ferry/was
returned,1,who,who/returned
home,1,who/returned,who/returned/home
epiodes,1,how/many,how/many/epiodes
cellulose,1,how/many,how/many/cellulose
race,1,is/the,is/the/race
the,1,which/year,which/year/the
provides,1,which/location,which/location/provides
standard,1,how/many,how/many/standard
ferry,1,what,what/ferry
s,1,is/hatsukaichi,is/hatsukaichi/s
after,1,who/finished,who/finished/after
chelsea,1,when/was,when/was/chelsea
aerial,1,what/number,what/number/aerial
next,1,who/was,who/was/next
coin,1,which,which/coin
does,1,which/coin,which/coin/does
comes,1,what/name,what/name/comes
fleet,1,in/what,in/what/fleet
who,1,which/sex,which/sex/who
most,1,is,is/most
used,1,is/most,is/most/used
fox,1,did/steve,did/steve/fox
nominees,1,how/many,how/many/nominees
has,1,which/prabandham,which/prabandham/has
is,1,what/are,what/are/is
was,1,which/day,which/day/was
was,1,which/single,which/single/was
reigns,1,how/many,how/many/reigns
of,1,which/opponent,which/opponent/of
last,1,is/listed,is/listed/last
terabytes,1,how/many,how/many/terabytes
school,1,who/attended,who/attended/school
seaosn,1,what,what/seaosn
did,1,what/seaosn,what/seaosn/did
pick,1,what/other,what/other/pick
friendlies,1,how/many,how/many/friendlies
hatsukaichi,1,is,is/hatsukaichi
raced,1,what/teams,what/teams/raced
team,1,how/many,how/many/team
individual,1,which,which/individual
listed,1,which/individual,which/individual/listed
is,1,what/area,what/area/is
finish,1,did/not,did/not/finish
came,1,which/movie,which/movie/came
chinese,1,did,did/chinese
tapei,1,did/chinese,did/chinese/tapei
speakers,1,how/many,how/many/speakers
was,1,what/festival,what/festival/was
the,1,what/contributed,what/contributed/the
only,1,which/nation,which/nation/only
earn,1,did/not,did/not/earn
contributed,1,what,what/contributed
frequency,1,is/their,is/their/frequency
was,1,which/behavior,which/behavior/was
8,1,did/position,did/position/8
publication,1,how/many,how/many/publication
did,1,which/driver,which/driver/did
publication,1,what,what/publication
came,1,what/publication,what/publication/came
did,1,which/nation,which/nation/did
this,1,where/did,where/did/this
type,1,what/yacht,what/yacht/type
earned,1,which/runner,which/runner/earned
did,1,which/series,which/series/did
notre,1,did,did/notre
is,1,which/nationality,which/nationality/is
izmir,1,did,did/izmir
or,1,did/izmir,did/izmir/or
was,1,which/municipality,which/municipality/was
last,1,who/was,who/was/last
is,1,which/language,which/language/is
administrators,1,which,which/administrators
started,1,which/administrators,which/administrators/started
contains,1,which,which/contains
has,1,which/sex,which/sex/has
resulted,1,which/opponent,which/opponent/resulted
noble,1,how/many,how/many/noble
jimmy,1,did,did/jimmy
carter,1,did/jimmy,did/jimmy/carter
a,1,when/had,when/had/a
had,1,when,when/had
mccain,1,did/john,did/john/mccain
female,1,how/many,how/many/female
di,1,which/club,which/club/di
higher,1,which/contains,which/contains/higher
play,1,did/grainger,did/grainger/play
lost,1,which/candidate,which/candidate/lost
won,1,which/division,which/division/won
grainger,1,did,did/grainger
with,1,who/finished,who/finished/with
shows,1,which/constructor,which/constructor/shows
the,1,who/earned,who/earned/the
